object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at
2519,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/853,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2520,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/854,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2521,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/855,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2522,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/856,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2523,碗,bowl,1750–75,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/857,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2524,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/858,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2525,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/859,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2526,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/860,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2527,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/861,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2528,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/862,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2529,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/863,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2530,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/864,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2531,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/865,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2532,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/866,https://images.metmuseum.org/CRDImages/ad/original/DP258517.jpg,,,,2026-06-08,1,,
2533,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/867,https://images.metmuseum.org/CRDImages/ad/original/DP258515.jpg,,,,2026-06-08,1,,
2534,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/868,https://images.metmuseum.org/CRDImages/ad/original/DP258515.jpg,,,,2026-06-08,1,,
2535,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/869,https://images.metmuseum.org/CRDImages/ad/original/DP258515.jpg,,,,2026-06-08,1,,
2536,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/870,https://images.metmuseum.org/CRDImages/ad/original/DP258515.jpg,,,,2026-06-08,1,,
2537,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/871,https://images.metmuseum.org/CRDImages/ad/original/DP258515.jpg,,,,2026-06-08,1,,
2538,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/872,https://images.metmuseum.org/CRDImages/ad/original/DP258515.jpg,,,,2026-06-08,1,,
2539,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/873,https://images.metmuseum.org/CRDImages/ad/original/DP258515.jpg,,,,2026-06-08,1,,
2540,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/874,https://images.metmuseum.org/CRDImages/ad/original/DP258515.jpg,,,,2026-06-08,1,,
2541,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/875,https://images.metmuseum.org/CRDImages/ad/original/DP258515.jpg,,,,2026-06-08,1,,
2542,碗,bowl,1700–1800,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/876,https://images.metmuseum.org/CRDImages/ad/original/DP-26115-001.jpg,,,,2026-06-08,1,,
2543,碗,bowl,ca. 1860–66,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/877,https://images.metmuseum.org/CRDImages/ad/original/DP259237.jpg,,,,2026-06-08,1,,
2544,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/882,https://images.metmuseum.org/CRDImages/ad/original/DP258502.jpg,,,,2026-06-08,1,,
2545,碗,bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/883,https://images.metmuseum.org/CRDImages/ad/original/DP258502.jpg,,,,2026-06-08,1,,
2546,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/973,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2547,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/974,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2548,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/975,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2549,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/976,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2550,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/977,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2551,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/978,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2552,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/979,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2553,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/980,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2554,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/981,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2555,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/982,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2556,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/983,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2557,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/984,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2558,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/985,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2559,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/986,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2560,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/987,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2561,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/988,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2562,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/989,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2563,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/990,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2564,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/991,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2565,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/992,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2566,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/993,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2567,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/994,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2568,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/995,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2569,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/996,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2570,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/997,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2571,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/998,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2572,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/999,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2573,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/1000,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2574,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/1001,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2575,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/1002,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2576,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/1003,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2577,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/1004,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2578,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/1005,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2579,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/1006,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2580,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/1007,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2581,面包盘,bread plate,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/1008,https://images.metmuseum.org/CRDImages/ad/original/DP258638.jpg,,,,2026-06-08,1,,
2582,球根盆,bulb pot,1700–1900,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/1035,https://images.metmuseum.org/CRDImages/ad/original/DP262498.jpg,,,,2026-06-08,1,,
2583,内阁,cabinet,ca. 1884,27,,红木、象牙、珍珠母、黄铜、玻璃和其他木材,红木、象牙、珍珠母、黄铜、玻璃和其他木材,,1,,https://www.metmuseum.org/art/collection/search/1085,https://images.metmuseum.org/CRDImages/ad/original/193008.jpg,,,,2026-06-08,1,,
2584,烛台,candlestand,ca. 1800,27,,木头,木头,,1,,https://www.metmuseum.org/art/collection/search/1171,https://images.metmuseum.org/CRDImages/ad/original/138632.jpg,,,,2026-06-08,1,,
2585,罐头,cann,1783,27,,银,银,,1,,https://www.metmuseum.org/art/collection/search/1398,https://images.metmuseum.org/CRDImages/ad/original/DP105882.jpg,,,,2026-06-08,1,,
2586,罐头,cann,1783,27,,银,银,,1,,https://www.metmuseum.org/art/collection/search/1399,https://images.metmuseum.org/CRDImages/ad/original/DP241437.jpg,,,,2026-06-08,1,,
2587,镂空水果篮,openwork fruit basket,ca. 1770–72,27,,釉里蓝装饰软膏瓷,釉里蓝装饰软膏瓷,,1,,https://www.metmuseum.org/art/collection/search/1980,https://images.metmuseum.org/CRDImages/ad/original/DP207185.jpg,,,,2026-06-08,1,,
2588,,charger,ca. 1680,27,,锡釉陶器,锡釉陶器,,1,,https://www.metmuseum.org/art/collection/search/1982,https://images.metmuseum.org/CRDImages/ad/original/ES5950.jpg,,,,2026-06-08,1,,
2589,咖啡杯,coffee cup,ca. 1784,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2109,https://images.metmuseum.org/CRDImages/ad/original/DP-26110-001.jpg,,,,2026-06-08,1,,
2590,咖啡杯和碟子,coffee cup and saucer,ca. 1860–66,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2110,https://images.metmuseum.org/CRDImages/ad/original/171510.jpg,,,,2026-06-08,1,,
2591,咖啡壶,coffee urn,1845,27,,银,银,,1,,https://www.metmuseum.org/art/collection/search/2126,https://images.metmuseum.org/CRDImages/ad/original/ADA5792.jpg,,,,2026-06-08,1,,
2592,咖啡壶,coffeepot,1800–1830,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2134,https://images.metmuseum.org/CRDImages/ad/original/DP264520.jpg,,,,2026-06-08,1,,
2593,咖啡壶,coffeepot,1800–1815,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2153,https://images.metmuseum.org/CRDImages/ad/original/129669.jpg,,,,2026-06-08,1,,
2594,果仁,coffret,ca. 1730–60,27,,铜、搪瓷、黄铜,铜、搪瓷、黄铜,,1,,https://www.metmuseum.org/art/collection/search/2154,https://images.metmuseum.org/CRDImages/ad/original/DP-13911-011.jpg,,,,2026-06-08,1,,
2595,盖有两个把手的碗,covered two-handled bowl,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2328,https://images.metmuseum.org/CRDImages/ad/original/DP258503.jpg,,,,2026-06-08,1,,
2596,有两个把手的碗和托盘,covered two-handled bowl and tray,1785–90,27,,硬质瓷,硬质瓷,,1,,https://www.metmuseum.org/art/collection/search/2329,https://images.metmuseum.org/CRDImages/ad/original/DP258503.jpg,,,,2026-06-08,1,,
2597,卡盒,card case,ca. 1835,27,,龟甲,龟甲,,1,,https://www.metmuseum.org/art/collection/search/2348,https://images.metmuseum.org/CRDImages/ad/original/160267.jpg,,,,2026-06-08,1,,
2598,奶精,creamer,1785–1805,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2353,https://images.metmuseum.org/CRDImages/ad/original/DP264261.jpg,,,,2026-06-08,1,,
2599,有盖花瓶,covered vase,1785–1815,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2392,https://images.metmuseum.org/CRDImages/ad/original/138215.jpg,,,,2026-06-08,1,,
2600,有盖花瓶,covered vase,1785–1815,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2393,https://images.metmuseum.org/CRDImages/ad/original/138216.jpg,,,,2026-06-08,1,,
2601,有盖热水盘,covered hot water platter,1800–1900,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2394,https://images.metmuseum.org/CRDImages/ad/original/155839.jpg,,,,2026-06-08,1,,
2602,有盖热水盘,covered hot water platter,1800–1900,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2395,https://images.metmuseum.org/CRDImages/ad/original/155840.jpg,,,,2026-06-08,1,,
2603,有盖投手,covered pitcher,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2432,https://images.metmuseum.org/CRDImages/ad/original/DP258508.jpg,,,,2026-06-08,1,,
2604,有盖投手,covered pitcher,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2433,https://images.metmuseum.org/CRDImages/ad/original/DP258508.jpg,,,,2026-06-08,1,,
2605,有盖盘子,covered platter,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2434,https://images.metmuseum.org/CRDImages/ad/original/DP258507.jpg,,,,2026-06-08,1,,
2606,有盖盘子,covered platter,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2435,https://images.metmuseum.org/CRDImages/ad/original/DP258507.jpg,,,,2026-06-08,1,,
2607,有盖盘子,covered platter,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2436,https://images.metmuseum.org/CRDImages/ad/original/DP258639.jpg,,,,2026-06-08,1,,
2608,有盖盘子,covered platter,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2437,https://images.metmuseum.org/CRDImages/ad/original/DP258507.jpg,,,,2026-06-08,1,,
2609,有盖的潘趣碗,covered punch bowl,1745–55,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2441,https://images.metmuseum.org/CRDImages/ad/original/DT5525.jpg,,,,2026-06-08,1,,
2610,酱汁盖碗,covered sauce tureen,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2451,https://images.metmuseum.org/CRDImages/ad/original/DP258506.jpg,,,,2026-06-08,1,,
2611,酱汁盖碗,covered sauce tureen,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2452,https://images.metmuseum.org/CRDImages/ad/original/DP258505.jpg,,,,2026-06-08,1,,
2612,有盖飞碟,covered sauceboat,1790–1800,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2454,https://images.metmuseum.org/CRDImages/ad/original/171552.jpg,,,,2026-06-08,1,,
2613,有盖飞碟,covered sauceboat,1790–1800,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2455,https://images.metmuseum.org/CRDImages/ad/original/171553.jpg,,,,2026-06-08,1,,
2614,有盖飞碟,covered sauceboat,ca. 1860–66,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2457,https://images.metmuseum.org/CRDImages/ad/original/DP260299.jpg,,,,2026-06-08,1,,
2615,有盖菜盘,covered serving dish,ca. 1860–66,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2458,https://images.metmuseum.org/CRDImages/ad/original/DP260312.jpg,,,,2026-06-08,1,,
2616,有盖菜盘,covered serving dish,ca. 1860–66,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2459,https://images.metmuseum.org/CRDImages/ad/original/DP260311.jpg,,,,2026-06-08,1,,
2617,有盖菜盘,covered serving dish,ca. 1860–66,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2460,https://images.metmuseum.org/CRDImages/ad/original/DP260310.jpg,,,,2026-06-08,1,,
2618,有盖菜盘,covered serving dish,ca. 1860–66,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2463,https://images.metmuseum.org/CRDImages/ad/original/DP262466.jpg,,,,2026-06-08,1,,
2619,有盖菜盘,covered serving dish,ca. 1860–66,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2464,https://images.metmuseum.org/CRDImages/ad/original/DP260315.jpg,,,,2026-06-08,1,,
2620,有盖菜盘,covered serving dish,ca. 1860–66,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2465,https://images.metmuseum.org/CRDImages/ad/original/DP260313.jpg,,,,2026-06-08,1,,
2621,汤盅,soup tureen,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2475,https://images.metmuseum.org/CRDImages/ad/original/DP258880.jpg,,,,2026-06-08,1,,
2622,汤盅,soup tureen,1785–90,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2476,https://images.metmuseum.org/CRDImages/ad/original/DP258509.jpg,,,,2026-06-08,1,,
2623,盖糖碗,covered sugar bowl,1770–1830,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2487,https://images.metmuseum.org/CRDImages/ad/original/DP264251.jpg,,,,2026-06-08,1,,
2624,盖糖碗,covered sugar bowl,ca. 1790,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2492,https://images.metmuseum.org/CRDImages/ad/original/DP264522.jpg,,,,2026-06-08,1,,
2625,盖糖碗,covered sugar bowl,1879–83,27,,陶器,陶器,,1,,https://www.metmuseum.org/art/collection/search/2503,https://images.metmuseum.org/CRDImages/ad/original/ADA5322.jpg,,,,2026-06-08,1,,
2626,糖罐,sugar bowl,1800–1815,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2526,https://images.metmuseum.org/CRDImages/ad/original/129675.jpg,,,,2026-06-08,1,,
2627,盖着盖子的陶罐,covered toddy jug,1792–96,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2542,https://images.metmuseum.org/CRDImages/ad/original/DP264262.jpg,,,,2026-06-08,1,,
2628,酱汁盖碗,covered sauce tureen,ca. 1786,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2546,https://images.metmuseum.org/CRDImages/ad/original/DP225395.jpg,,,,2026-06-08,1,,
2629,汤碗,tureen,1790–1800,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2548,https://images.metmuseum.org/CRDImages/ad/original/171550.jpg,,,,2026-06-08,1,,
2630,有盖盖碗,covered tureen,ca. 1860–66,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2549,https://images.metmuseum.org/CRDImages/ad/original/DP260297.jpg,,,,2026-06-08,1,,
2631,有盖瓮,covered urn,ca. 1800,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2552,https://images.metmuseum.org/CRDImages/ad/original/DP264519.jpg,,,,2026-06-08,1,,
2632,有盖瓮,covered urn,1785–1815,27,,瓷器,瓷器,,1,,https://www.metmuseum.org/art/collection/search/2553,https://images.metmuseum.org/CRDImages/ad/original/157754.jpg,,,,2026-06-08,1,,
