object_id,title_zh,title_en,time_period,dynasty_id,type,material,description,dimensions,museum_id,location_id,detail_url,image_url,image_path,credit_line,accession_number,crawl_date,image_validated,last_updated,created_at
2578,鞍座（gser-sga）,saddle (gser sga),15th–17th century,26,Metalwork,铁、金、铜、木材、皮革,铁、金、铜、木材、皮革,,1,,https://www.metmuseum.org/art/collection/search/25119,https://images.metmuseum.org/CRDImages/aa/original/DP113394.jpg,,,,2026-06-01,1,,
2579,剑,sword,5th–4th century bce,2,Metalwork,青铜,青铜,,1,,https://www.metmuseum.org/art/collection/search/25653,https://images.metmuseum.org/CRDImages/aa/original/LC-12_37_145-004.jpg,,,,2026-06-01,1,,
2580,剑卫（<i>tsuba</i>）,sword guard (<i>tsuba</i>),19th century,27,Metalwork,铁、金、铜,铁、金、铜,,1,,https://www.metmuseum.org/art/collection/search/25689,https://images.metmuseum.org/CRDImages/aa/original/91.1.770_001jan2014.jpg,,,,2026-06-01,1,,
2581,剑卫（tsuba）,sword guard (tsuba),18th century,27,Metalwork,铜银合金shibuichi）、金、铜,铜银合金shibuichi）、金、铜,,1,,https://www.metmuseum.org/art/collection/search/25731,https://images.metmuseum.org/CRDImages/aa/original/91.1.810_001jan2014.jpg,,,,2026-06-01,1,,
2582,仪式矛头（mdung-rtse）,ceremonial spearhead (mdung rtse),17th–18th century,27,Metalwork,铁、金、银,铁、金、银,,1,,https://www.metmuseum.org/art/collection/search/26567,https://images.metmuseum.org/CRDImages/aa/original/DP113367.jpg,,,,2026-06-01,1,,
2583,枝枪管,musket barrel,18th–19th century,27,Metalwork,铁、金、银,铁、金、银,,1,,https://www.metmuseum.org/art/collection/search/26599,https://images.metmuseum.org/CRDImages/aa/original/DP124336.jpg,,,,2026-06-01,1,,
2584,矛（mdung）,spear (mdung),18th–19th century,27,Textiles,铁、木头、牦牛毛、丝绸,铁、木头、牦牛毛、丝绸,,1,,https://www.metmuseum.org/art/collection/search/26605,https://images.metmuseum.org/CRDImages/aa/original/DP113365.jpg,,,,2026-06-01,1,,
2585,装饰性配件，由粗肩带制成,decorative fitting from a crupper strap,17th–18th century,27,Metalwork,铁、金、银,铁、金、银,,1,,https://www.metmuseum.org/art/collection/search/26607,https://images.metmuseum.org/CRDImages/aa/original/DP113370.jpg,,,,2026-06-01,1,,
2586,金刚的微型供奉矛头、箭头或中心轴,"miniature votive spearhead,  arrowhead, or central axis of a vajra",17th–18th century,27,Metalwork,铁、金、银,铁、金、银,,1,,https://www.metmuseum.org/art/collection/search/26609,https://images.metmuseum.org/CRDImages/aa/original/DP113373.jpg,,,,2026-06-01,1,,
2587,微型许愿矛头,miniature votive spearhead,18th–19th century,27,Metalwork,铁、金,铁、金,,1,,https://www.metmuseum.org/art/collection/search/26610,https://images.metmuseum.org/CRDImages/aa/original/DP113375.jpg,,,,2026-06-01,1,,
2588,皮革层状盔甲,leather lamellar armor,15th–17th century,26,Metalwork,皮革、虫胶、金、颜料,皮革、虫胶、金、颜料,,1,,https://www.metmuseum.org/art/collection/search/26612,https://images.metmuseum.org/CRDImages/aa/original/DP113379.jpg,,,,2026-06-01,1,,
2589,层状装甲（<i>由bu'i khrab</i>表示）,lamellar armor (<i>byang bu'i khrab</i>),16th–17th century,26,Metalwork,铁、皮革,铁、皮革,,1,,https://www.metmuseum.org/art/collection/search/26614,https://images.metmuseum.org/CRDImages/aa/original/DP113384.jpg,,,,2026-06-01,1,,
2590,尖头和储物箱,spearhead and storage case (清  矛頭),17th–18th century,27,Metalwork,钢、金、皮革、铜，可能还有软木、木材,钢、金、皮革、铜，可能还有软木、木材,,1,,https://www.metmuseum.org/art/collection/search/26615,https://images.metmuseum.org/CRDImages/aa/original/DP113322.jpg,,,,2026-06-01,1,,
2591,一对匕首斧（<i>ge</i>）,pair of dagger-axes (<i>ge</i>),4th–3rd century bce,2,Lacquer,青铜、漆器,青铜、漆器,,1,,https://www.metmuseum.org/art/collection/search/26616,https://images.metmuseum.org/CRDImages/aa/original/2000.262a_002july2014.jpg,,,,2026-06-01,1,,
2592,手臂防御,arm defense,15th–17th century,26,Textiles,铁、皮革、铜合金、纺织品,铁、皮革、铜合金、纺织品,,1,,https://www.metmuseum.org/art/collection/search/26618,https://images.metmuseum.org/CRDImages/aa/original/DP113326.jpg,,,,2026-06-01,1,,
2593,片状装甲碎片,fragment from a lamellar armor,14th–16th century,26,Metalwork,铁、皮革,铁、皮革,,1,,https://www.metmuseum.org/art/collection/search/26621,https://images.metmuseum.org/CRDImages/aa/original/2000.88.1Front.jpg,,,,2026-06-01,1,,
2594,哨声箭头,whistling arrowhead,17th–18th century,27,Metalwork,铁、金,铁、金,,1,,https://www.metmuseum.org/art/collection/search/26625,https://images.metmuseum.org/CRDImages/aa/original/DP124319.jpg,,,,2026-06-01,1,,
2595,马甲的胸甲防御,breast defense (peytral) from a horse armor,15th–17th century,26,Textiles,皮革、铁、黄铜或铜合金、银、金、虫胶、颜料、纺织品、毛发（牦牛）,皮革、铁、黄铜或铜合金、银、金、虫胶、颜料、纺织品、毛发（牦牛）,,1,,https://www.metmuseum.org/art/collection/search/26626,https://images.metmuseum.org/CRDImages/aa/original/DP113294.jpg,,,,2026-06-01,1,,
2596,仪式用矛头和套圈,ceremonial spearhead and ferrule,17th–18th century,27,Metalwork,铁、金、银,铁、金、银,,1,,https://www.metmuseum.org/art/collection/search/26629,https://images.metmuseum.org/CRDImages/aa/original/DP113309.jpg,,,,2026-06-01,1,,
2597,马镫,stirrup,15th–18th century,26,Metalwork,铁、金、银,铁、金、银,,1,,https://www.metmuseum.org/art/collection/search/26630,https://images.metmuseum.org/CRDImages/aa/original/DP113311.jpg,,,,2026-06-01,1,,
2598,漆皮胸甲元素,element from a lacquered leather cuirass,900–1400,21,Lacquer,漆皮,漆皮,,1,,https://www.metmuseum.org/art/collection/search/26633,https://images.metmuseum.org/CRDImages/aa/original/1999.260_001august2014.jpg,,,,2026-06-01,1,,
2599,鞍座（<i>gser-sga</i>）,saddle (<i>gser sga</i>),17th–18th century,27,Textiles,铁、金、银、木材、皮革、纺织品,铁、金、银、木材、皮革、纺织品,,1,,https://www.metmuseum.org/art/collection/search/26656,https://images.metmuseum.org/CRDImages/aa/original/DP113274.jpg,,,,2026-06-01,1,,
2600,一对箍筋,pair of stirrups,16th–18th century,27,Metalwork,铁、金、银,铁、金、银,,1,,https://www.metmuseum.org/art/collection/search/26657,https://images.metmuseum.org/CRDImages/aa/original/DP113276.jpg,,,,2026-06-01,1,,
2601,权杖,mace,18th century,27,Metalwork,铁、黄铜,铁、黄铜,,1,,https://www.metmuseum.org/art/collection/search/26882,https://images.metmuseum.org/CRDImages/aa/original/sfeah36-25-1885ATS1.JPG,,,,2026-06-01,1,,
2602,火柴枪,matchlock musket,19th century,27,Metalwork,铁、木头、皮革、黄铜、铜,铁、木头、皮革、黄铜、铜,,1,,https://www.metmuseum.org/art/collection/search/26916,https://images.metmuseum.org/CRDImages/aa/original/DP368665.jpg,,,,2026-06-01,1,,
2603,头盔,helmet,1350–1450,26,Metalwork,铁、金,铁、金,,1,,https://www.metmuseum.org/art/collection/search/26917,https://images.metmuseum.org/CRDImages/aa/original/DP124368.jpg,,,,2026-06-01,1,,
2604,带鞘、带和附件的匕首,"dagger with sheath, belt, and accessories",19th century,27,Textiles,铁、皮革、骨头、角、射线皮、铜、银、纺织品,铁、皮革、骨头、角、射线皮、铜、银、纺织品,,1,,https://www.metmuseum.org/art/collection/search/26919,https://images.metmuseum.org/CRDImages/aa/original/271771.jpg,,,,2026-06-01,1,,
2605,警棍（边）,baton (bian),18th–19th century,27,Metalwork,铁、银、金、绿松石、珊瑚、玛瑙,铁、银、金、绿松石、珊瑚、玛瑙,,1,,https://www.metmuseum.org/art/collection/search/27304,https://images.metmuseum.org/CRDImages/aa/original/DP286125.jpg,,,,2026-06-01,1,,
2606,带鞘御刀,imperial knife with sheath,18th century,27,Metalwork,钢、青金石、绿松石、粉石、金、珐琅,钢、青金石、绿松石、粉石、金、珐琅,,1,,https://www.metmuseum.org/art/collection/search/27397,https://images.metmuseum.org/CRDImages/aa/original/60.107ab_005july2014.jpg,,,,2026-06-01,1,,
2607,短剑和剑鞘,short sword and scabbard,18th–19th century,27,Metalwork,铁、金、绿松石、珊瑚、皮革、木材,铁、金、绿松石、珊瑚、皮革、木材,,1,,https://www.metmuseum.org/art/collection/search/27783,https://images.metmuseum.org/CRDImages/aa/original/DP113248.jpg,,,,2026-06-01,1,,
2608,装甲带,armored belt,18th–19th century,27,Metalwork,铁、皮革,铁、皮革,,1,,https://www.metmuseum.org/art/collection/search/27796,https://images.metmuseum.org/CRDImages/aa/original/DP114076.jpg,,,,2026-06-01,1,,
2609,一组四个镜子,set of four mirrors,18th–19th century,27,Textiles,铁、金、银、纺织品、皮革,铁、金、银、纺织品、皮革,,1,,https://www.metmuseum.org/art/collection/search/27798,https://images.metmuseum.org/CRDImages/aa/original/DP114082.jpg,,,,2026-06-01,1,,
2610,四件套胸甲,set of four mirriors (cuirass),18th–19th century,27,Textiles,铁、纺织品、皮革,铁、纺织品、皮革,,1,,https://www.metmuseum.org/art/collection/search/27799,https://images.metmuseum.org/CRDImages/aa/original/DP114094.jpg,,,,2026-06-01,1,,
2611,剑和剑鞘,sword and scabbard,16th–18th century,27,Metalwork,铁、金、银、木材、射线皮、皮革,铁、金、银、木材、射线皮、皮革,,1,,https://www.metmuseum.org/art/collection/search/27800,https://images.metmuseum.org/CRDImages/aa/original/DP113265.jpg,,,,2026-06-01,1,,
